"","group","Day","Pig","Treatment","Sample.type","All","Phylum","value","value2","forplot"
"824","X9P261R1Dm3","DNEG3","P261","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Epsilonbacteraeota",0.0085,0.047,"keep"
"825","X9P292R3D7","D7","P292","INFinject","Fecal","D7_INFinject","Tenericutes",0.0046,0.0464,"keep"
"826","X9P292R3D7","D7","P292","INFinject","Fecal","D7_INFinject","Cyanobacteria",0.0046,0.0464,"keep"
"827","X9P271R2Dm3","DNEG3","P271","INFfeed","Fecal Swab","DNEG3_INFfeed","Proteobacteria",0.0093,0.0463,"keep"
"828","X9P321R4D7","D7","P321","INFnm","Fecal","D7_INFnm","Proteobacteria",0.0046,0.0463,"keep"
"829","X9P278R2D0","D0","P278","INFfeed","Fecal or Fecal swab","D0_INFfeed","Bacteria_unclassified",0.0023,0.0463,"keep"
"830","X9P270R2Dm3","DNEG3","P270","INFfeed","Fecal Swab","DNEG3_INFfeed","Proteobacteria",0.0092,0.0462,"keep"
"831","X9P259R1D4","D4","P259","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Epsilonbacteraeota",0.0023,0.0462,"keep"
"832","X9P283R2D7","D7","P283","INFfeed","Fecal","D7_INFfeed","Actinobacteria",0.0046,0.0462,"keep"
"833","X9P257R1D4","D4","P257","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Spirochaetes",0.0023,0.0462,"keep"
"834","X9P291R3D7","D7","P291","INFinject","Fecal or Fecal swab","D7_INFinject","Tenericutes",0.0046,0.0462,"keep"
"835","X9P280R2D0","D0","P280","INFfeed","Fecal or Fecal swab","D0_INFfeed","Bacteria_unclassified",0.0023,0.0462,"keep"
"836","X9P291R3D7","D7","P291","INFinject","Fecal or Fecal swab","D7_INFinject","Cyanobacteria",0.0046,0.0462,"keep"
"837","X9P321R4Dm3","DNEG3","P321","INFnm","Fecal Swab","DNEG3_INFnm","Actinobacteria",0.0078,0.0457,"keep"
"838","X9P290R3Dm3","DNEG3","P290","INFinject","Fecal Swab","DNEG3_INFinject","Actinobacteria",0.0078,0.0456,"keep"
"839","X9P322R4Dm3","DNEG3","P322","INFnm","Fecal Swab","DNEG3_INFnm","Cyanobacteria",0.0077,0.0455,"keep"
"840","X9P300R3Dm3","DNEG3","P300","INFinject","Fecal Swab","DNEG3_INFinject","Actinobacteria",0.0077,0.0454,"keep"
"841","X9P316R4Dm3","DNEG3","P316","INFnm","Fecal Swab","DNEG3_INFnm","Actinobacteria",0.0077,0.0454,"keep"
"842","X9P316R4Dm3","DNEG3","P316","INFnm","Fecal Swab","DNEG3_INFnm","Spirochaetes",0.0077,0.0454,"keep"
"843","X9P316R4Dm3","DNEG3","P316","INFnm","Fecal Swab","DNEG3_INFnm","Kiritimatiellaeota",0.0077,0.0454,"keep"
"844","X9P324R4D0","D0","P324","INFnm","Fecal or Fecal swab","D0_INFnm","Cyanobacteria",0.0031,0.0443,"keep"
"845","X9P289R3D4","D4","P289","INFinject","Fecal or Fecal swab","D4_INFinject","Tenericutes",0.0031,0.0441,"keep"
"846","X9P320R4D0","D0","P320","INFnm","Fecal or Fecal swab","D0_INFnm","Proteobacteria",0.0031,0.044,"keep"
"847","X9P310R4D0","D0","P310","INFnm","Fecal or Fecal swab","D0_INFnm","Epsilonbacteraeota",0.0031,0.044,"keep"
"848","X9P317R4D0","D0","P317","INFnm","Fecal or Fecal swab","D0_INFnm","Epsilonbacteraeota",0.0031,0.044,"keep"
"849","X9P322R4D0","D0","P322","INFnm","Fecal or Fecal swab","D0_INFnm","Actinobacteria",0.0031,0.044,"keep"
"850","X9P322R4D0","D0","P322","INFnm","Fecal or Fecal swab","D0_INFnm","Verrucomicrobia",0.0031,0.044,"keep"
"851","X9P257R1D0","D0","P257","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Planctomycetes",0.0039,0.0431,"keep"
"852","X9P258R1Dm3","DNEG3","P258","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0077,0.0429,"keep"
"853","X9P263R1D0","D0","P263","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Epsilonbacteraeota",0.0039,0.0429,"keep"
"854","X9P252R1Dm3","DNEG3","P252","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Actinobacteria",0.0077,0.0429,"keep"
"855","X9P261R1D0","D0","P261","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Cyanobacteria",0.0039,0.0429,"keep"
"856","X9P263R1D0","D0","P263","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Cyanobacteria",0.0039,0.0429,"keep"
"857","X9P255R1D0","D0","P255","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Proteobacteria",0.0038,0.0427,"keep"
"858","X9P258R1D0","D0","P258","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Actinobacteria",0.0038,0.0427,"keep"
"859","X9P276R2Dm3","DNEG3","P276","INFfeed","Fecal Swab","DNEG3_INFfeed","Planctomycetes",0.0085,0.0427,"keep"
"860","X9P278R2Dm3","DNEG3","P278","INFfeed","Fecal Swab","DNEG3_INFfeed","Proteobacteria",0.0085,0.0424,"keep"
"861","X9P266R2Dm3","DNEG3","P266","INFfeed","Fecal Swab","DNEG3_INFfeed","Spirochaetes",0.0085,0.0423,"keep"
"862","X9P299R3D0","D0","P299","INFinject","Fecal or Fecal swab","D0_INFinject","Epsilonbacteraeota",0.0054,0.0415,"keep"
"863","X9P299R3D0","D0","P299","INFinject","Fecal or Fecal swab","D0_INFinject","Tenericutes",0.0054,0.0415,"keep"
"864","X9P286R3D0","D0","P286","INFinject","Fecal or Fecal swab","D0_INFinject","Bacteria_unclassified",0.0054,0.0415,"keep"
"865","X9P319R4Dm3","DNEG3","P319","INFnm","Fecal Swab","DNEG3_INFnm","Actinobacteria",0.007,0.041,"keep"
"866","X9P319R4Dm3","DNEG3","P319","INFnm","Fecal Swab","DNEG3_INFnm","Bacteria_unclassified",0.007,0.041,"keep"
"867","X9P324R4Dm3","DNEG3","P324","INFnm","Fecal Swab","DNEG3_INFnm","Bacteria_unclassified",0.007,0.041,"keep"
"868","X9P302R3Dm3","DNEG3","P302","INFinject","Fecal Swab","DNEG3_INFinject","Kiritimatiellaeota",0.007,0.041,"keep"
"869","X9P322R4Dm3","DNEG3","P322","INFnm","Fecal Swab","DNEG3_INFnm","Verrucomicrobia",0.007,0.0409,"keep"
"870","X9P299R3Dm3","DNEG3","P299","INFinject","Fecal Swab","DNEG3_INFinject","Actinobacteria",0.0069,0.0408,"keep"
"871","X9P301R3Dm3","DNEG3","P301","INFinject","Fecal Swab","DNEG3_INFinject","Spirochaetes",0.0069,0.0408,"keep"
"872","X9P296R3Dm3","DNEG3","P296","INFinject","Fecal Swab","DNEG3_INFinject","Tenericutes",0.0069,0.0408,"keep"
"873","X9P254R1Dm3","DNEG3","P254","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Epsilonbacteraeota",0.007,0.0388,"keep"
"874","X9P316R4D4","D4","P316","INFnm","Fecal or Fecal swab","D4_INFnm","Epsilonbacteraeota",0.0023,0.0388,"keep"
"875","X9P316R4D4","D4","P316","INFnm","Fecal or Fecal swab","D4_INFnm","Cyanobacteria",0.0023,0.0388,"keep"
"876","X9P263R1Dm3","DNEG3","P263","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0069,0.0386,"keep"
"877","X9P249R1Dm3","DNEG3","P249","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Epsilonbacteraeota",0.0069,0.0386,"keep"
"878","X9P252R1Dm3","DNEG3","P252","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Epsilonbacteraeota",0.007,0.0386,"keep"
"879","X9P262R1Dm3","DNEG3","P262","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Actinobacteria",0.007,0.0386,"keep"
"880","X9P267R2Dm3","DNEG3","P267","INFfeed","Fecal Swab","DNEG3_INFfeed","Spirochaetes",0.0077,0.0386,"keep"
"881","X9P273R2D7","D7","P273","INFfeed","Fecal","D7_INFfeed","Spirochaetes",0.0039,0.0386,"keep"
"882","X9P293R3D7","D7","P293","INFinject","Fecal","D7_INFinject","Spirochaetes",0.0039,0.0386,"keep"
"883","X9P309R4D4","D4","P309","INFnm","Fecal or Fecal swab","D4_INFnm","Spirochaetes",0.0023,0.0386,"keep"
"884","X9P321R4D7","D7","P321","INFnm","Fecal","D7_INFnm","Tenericutes",0.0039,0.0386,"keep"
"885","X9P271R2D7","D7","P271","INFfeed","Fecal","D7_INFfeed","Bacteria_unclassified",0.0039,0.0386,"keep"
"886","X9P253R1D7","D7","P253","NONINFnm","Fecal","D7_NONINFnm","Cyanobacteria",0.0031,0.0386,"keep"
"887","X9P263R1D7","D7","P263","NONINFnm","Fecal","D7_NONINFnm","Epsilonbacteraeota",0.0031,0.0385,"keep"
"888","X9P266R2D4","D4","P266","INFfeed","Fecal or Fecal swab","D4_INFfeed","Tenericutes",0.0015,0.0385,"keep"
"889","X9P281R2D7","D7","P281","INFfeed","Fecal","D7_INFfeed","Tenericutes",0.0038,0.0385,"keep"
"890","X9P305R3D7","D7","P305","INFinject","Fecal","D7_INFinject","Cyanobacteria",0.0039,0.0385,"keep"
"891","X9P325R4Dm3","DNEG3","P325","INFnm","Fecal Swab","DNEG3_INFnm","Tenericutes",0.0062,0.0367,"keep"
"892","X9P325R4Dm3","DNEG3","P325","INFnm","Fecal Swab","DNEG3_INFnm","Bacteria_unclassified",0.0062,0.0367,"keep"
"893","X9P321R4Dm3","DNEG3","P321","INFnm","Fecal Swab","DNEG3_INFnm","Cyanobacteria",0.0062,0.0366,"keep"
"894","X9P292R3Dm3","DNEG3","P292","INFinject","Fecal Swab","DNEG3_INFinject","Cyanobacteria",0.0062,0.0365,"keep"
"895","X9P292R3Dm3","DNEG3","P292","INFinject","Fecal Swab","DNEG3_INFinject","Kiritimatiellaeota",0.0062,0.0365,"keep"
"896","X9P312R4Dm3","DNEG3","P312","INFnm","Fecal Swab","DNEG3_INFnm","Epsilonbacteraeota",0.0062,0.0364,"keep"
"897","X9P286R3Dm3","DNEG3","P286","INFinject","Fecal Swab","DNEG3_INFinject","Epsilonbacteraeota",0.0062,0.0363,"keep"
"898","X9P289R3Dm3","DNEG3","P289","INFinject","Fecal Swab","DNEG3_INFinject","Bacteria_unclassified",0.0062,0.0363,"keep"
"899","X9P289R3Dm3","DNEG3","P289","INFinject","Fecal Swab","DNEG3_INFinject","Cyanobacteria",0.0062,0.0363,"keep"
"900","X9P317R4Dm3","DNEG3","P317","INFnm","Fecal Swab","DNEG3_INFnm","Cyanobacteria",0.0062,0.0363,"keep"
"901","X9P301R3D0","D0","P301","INFinject","Fecal or Fecal swab","D0_INFinject","Epsilonbacteraeota",0.0046,0.0356,"keep"
"902","X9P290R3D0","D0","P290","INFinject","Fecal or Fecal swab","D0_INFinject","Spirochaetes",0.0046,0.0356,"keep"
"903","X9P299R3D0","D0","P299","INFinject","Fecal or Fecal swab","D0_INFinject","Spirochaetes",0.0046,0.0356,"keep"
"904","X9P302R3D0","D0","P302","INFinject","Fecal or Fecal swab","D0_INFinject","Spirochaetes",0.0046,0.0356,"keep"
"905","X9P273R2Dm3","DNEG3","P273","INFfeed","Fecal Swab","DNEG3_INFfeed","Spirochaetes",0.007,0.0349,"keep"
"906","X9P285R2Dm3","DNEG3","P285","INFfeed","Fecal Swab","DNEG3_INFfeed","Planctomycetes",0.007,0.0348,"keep"
"907","X9P275R2Dm3","DNEG3","P275","INFfeed","Fecal Swab","DNEG3_INFfeed","Epsilonbacteraeota",0.0069,0.0347,"keep"
"908","X9P268R2Dm3","DNEG3","P268","INFfeed","Fecal Swab","DNEG3_INFfeed","Spirochaetes",0.0069,0.0347,"keep"
"909","X9P271R2Dm3","DNEG3","P271","INFfeed","Fecal Swab","DNEG3_INFfeed","Spirochaetes",0.0069,0.0347,"keep"
"910","X9P257R1D0","D0","P257","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Bacteria_unclassified",0.0031,0.0345,"keep"
"911","X9P250R1D0","D0","P250","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Tenericutes",0.0031,0.0342,"keep"
"912","X9P259R1Dm3","DNEG3","P259","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Planctomycetes",0.0062,0.0342,"keep"
"913","X9P296R3D4","D4","P296","INFinject","Fecal or Fecal swab","D4_INFinject","Epsilonbacteraeota",0.0023,0.0332,"keep"
"914","X9P324R4D0","D0","P324","INFnm","Fecal or Fecal swab","D0_INFnm","Bacteria_unclassified",0.0023,0.0332,"keep"
"915","X9P322R4D0","D0","P322","INFnm","Fecal or Fecal swab","D0_INFnm","Epsilonbacteraeota",0.0023,0.033,"keep"
"916","X9P290R3D4","D4","P290","INFinject","Fecal or Fecal swab","D4_INFinject","Actinobacteria",0.0023,0.033,"keep"
"917","X9P310R4D0","D0","P310","INFnm","Fecal or Fecal swab","D0_INFnm","Actinobacteria",0.0023,0.033,"keep"
"918","X9P317R4D0","D0","P317","INFnm","Fecal or Fecal swab","D0_INFnm","Actinobacteria",0.0023,0.033,"keep"
"919","X9P309R4D0","D0","P309","INFnm","Fecal or Fecal swab","D0_INFnm","Spirochaetes",0.0023,0.033,"keep"
"920","X9P320R4D0","D0","P320","INFnm","Fecal or Fecal swab","D0_INFnm","Spirochaetes",0.0023,0.033,"keep"
"921","X9P322R4D0","D0","P322","INFnm","Fecal or Fecal swab","D0_INFnm","Bacteria_unclassified",0.0023,0.033,"keep"
"922","X9P286R3D4","D4","P286","INFinject","Fecal or Fecal swab","D4_INFinject","Cyanobacteria",0.0023,0.033,"keep"
"923","X9P307R4Dm3","DNEG3","P307","INFnm","Fecal Swab","DNEG3_INFnm","Bacteria_unclassified",0.0054,0.032,"keep"
"924","X9P321R4Dm3","DNEG3","P321","INFnm","Fecal Swab","DNEG3_INFnm","Planctomycetes",0.0054,0.032,"keep"
"925","X9P302R3Dm3","DNEG3","P302","INFinject","Fecal Swab","DNEG3_INFinject","Actinobacteria",0.0054,0.0319,"keep"
"926","X9P324R4Dm3","DNEG3","P324","INFnm","Fecal Swab","DNEG3_INFnm","Actinobacteria",0.0054,0.0319,"keep"
"927","X9P292R3Dm3","DNEG3","P292","INFinject","Fecal Swab","DNEG3_INFinject","Tenericutes",0.0054,0.0319,"keep"
"928","X9P312R4Dm3","DNEG3","P312","INFnm","Fecal Swab","DNEG3_INFnm","Actinobacteria",0.0054,0.0318,"keep"
"929","X9P288R3Dm3","DNEG3","P288","INFinject","Fecal Swab","DNEG3_INFinject","Spirochaetes",0.0054,0.0317,"keep"
"930","X9P325R4D7","D7","P325","INFnm","Fecal","D7_INFnm","Cyanobacteria",0.0031,0.0311,"keep"
"931","X9P273R2Dm3","DNEG3","P273","INFfeed","Fecal Swab","DNEG3_INFfeed","Epsilonbacteraeota",0.0062,0.031,"keep"
"932","X9P302R3D7","D7","P302","INFinject","Fecal","D7_INFinject","Cyanobacteria",0.0031,0.031,"keep"
"933","X9P274R2D7","D7","P274","INFfeed","Fecal or Fecal swab","D7_INFfeed","Actinobacteria",0.0031,0.0309,"keep"
"934","X9P294R3D7","D7","P294","INFinject","Fecal","D7_INFinject","Spirochaetes",0.0031,0.0309,"keep"
"935","X9P267R2D0","D0","P267","INFfeed","Fecal or Fecal swab","D0_INFfeed","Tenericutes",0.0015,0.0309,"keep"
"936","X9P250R1D4","D4","P250","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Bacteria_unclassified",0.0015,0.0309,"keep"
"937","X9P269R2Dm3","DNEG3","P269","INFfeed","Fecal Swab","DNEG3_INFfeed","Bacteria_unclassified",0.0062,0.0309,"keep"
"938","X9P293R3D7","D7","P293","INFinject","Fecal","D7_INFinject","Cyanobacteria",0.0031,0.0309,"keep"
"939","X9P314R4D7","D7","P314","INFnm","Fecal","D7_INFnm","Cyanobacteria",0.0031,0.0309,"keep"
"940","X9P283R2D7","D7","P283","INFfeed","Fecal","D7_INFfeed","Proteobacteria",0.0031,0.0308,"keep"
"941","X9P280R2D0","D0","P280","INFfeed","Fecal or Fecal swab","D0_INFfeed","Epsilonbacteraeota",0.0015,0.0308,"keep"
"942","X9P280R2Dm3","DNEG3","P280","INFfeed","Fecal Swab","DNEG3_INFfeed","Epsilonbacteraeota",0.0062,0.0308,"keep"
"943","X9P246R1D4","D4","P246","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Tenericutes",0.0015,0.0308,"keep"
"944","X9P284R2D0","D0","P284","INFfeed","Fecal or Fecal swab","D0_INFfeed","Planctomycetes",0.0015,0.0308,"keep"
"945","X9P258R1D4","D4","P258","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Cyanobacteria",0.0015,0.0308,"keep"
"946","X9P313R4D7","D7","P313","INFnm","Fecal","D7_INFnm","Cyanobacteria",0.0031,0.0308,"keep"
"947","X9P254R1Dm3","DNEG3","P254","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Bacteria_unclassified",0.0054,0.0302,"keep"
"948","X9P255R1Dm3","DNEG3","P255","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Tenericutes",0.0054,0.03,"keep"
"949","X9P296R3D0","D0","P296","INFinject","Fecal or Fecal swab","D0_INFinject","Actinobacteria",0.0039,0.0296,"keep"
"950","X9P291R3D0","D0","P291","INFinject","Fecal or Fecal swab","D0_INFinject","Spirochaetes",0.0039,0.0296,"keep"
"951","X9P251R1D7","D7","P251","NONINFnm","Fecal","D7_NONINFnm","Epsilonbacteraeota",0.0023,0.029,"keep"
"952","X9P253R1D7","D7","P253","NONINFnm","Fecal","D7_NONINFnm","Tenericutes",0.0023,0.029,"keep"
"953","X9P253R1D7","D7","P253","NONINFnm","Fecal","D7_NONINFnm","Planctomycetes",0.0023,0.029,"keep"
"954","X9P292R3Dm3","DNEG3","P292","INFinject","Fecal Swab","DNEG3_INFinject","Epsilonbacteraeota",0.0047,0.0274,"keep"
"955","X9P311R4Dm3","DNEG3","P311","INFnm","Fecal Swab","DNEG3_INFnm","Verrucomicrobia",0.0047,0.0274,"keep"
"956","X9P311R4Dm3","DNEG3","P311","INFnm","Fecal Swab","DNEG3_INFnm","Planctomycetes",0.0047,0.0274,"keep"
"957","X9P307R4Dm3","DNEG3","P307","INFnm","Fecal Swab","DNEG3_INFnm","Cyanobacteria",0.0047,0.0274,"keep"
"958","X9P308R4Dm3","DNEG3","P308","INFnm","Fecal Swab","DNEG3_INFnm","Epsilonbacteraeota",0.0046,0.0273,"keep"
"959","X9P291R3Dminus3","DNEG3","P291","INFinject","Fecal or Fecal swab","DNEG3_INFinject","Actinobacteria",0.0046,0.0273,"keep"
"960","X9P309R4Dminus3","DNEG3","P309","INFnm","Fecal or Fecal swab","DNEG3_INFnm","Actinobacteria",0.0046,0.0273,"keep"
"961","X9P322R4Dm3","DNEG3","P322","INFnm","Fecal Swab","DNEG3_INFnm","Actinobacteria",0.0046,0.0273,"keep"
"962","X9P308R4Dm3","DNEG3","P308","INFnm","Fecal Swab","DNEG3_INFnm","Tenericutes",0.0046,0.0273,"keep"
"963","X9P308R4Dm3","DNEG3","P308","INFnm","Fecal Swab","DNEG3_INFnm","Planctomycetes",0.0046,0.0273,"keep"
"964","X9P306R4Dm3","DNEG3","P306","INFnm","Fecal Swab","DNEG3_INFnm","Cyanobacteria",0.0046,0.0273,"keep"
"965","X9P310R4Dm3","DNEG3","P310","INFnm","Fecal Swab","DNEG3_INFnm","Cyanobacteria",0.0046,0.0273,"keep"
"966","X9P319R4Dm3","DNEG3","P319","INFnm","Fecal Swab","DNEG3_INFnm","Cyanobacteria",0.0046,0.0273,"keep"
"967","X9P294R3Dm3","DNEG3","P294","INFinject","Fecal Swab","DNEG3_INFinject","Epsilonbacteraeota",0.0046,0.0272,"keep"
"968","X9P299R3Dm3","DNEG3","P299","INFinject","Fecal Swab","DNEG3_INFinject","Epsilonbacteraeota",0.0046,0.0272,"keep"
"969","X9P276R2Dm3","DNEG3","P276","INFfeed","Fecal Swab","DNEG3_INFfeed","Actinobacteria",0.0054,0.0272,"keep"
"970","X9P320R4Dm3","DNEG3","P320","INFnm","Fecal Swab","DNEG3_INFnm","Actinobacteria",0.0046,0.0272,"keep"
"971","X9P300R3Dm3","DNEG3","P300","INFinject","Fecal Swab","DNEG3_INFinject","Spirochaetes",0.0046,0.0272,"keep"
"972","X9P320R4Dm3","DNEG3","P320","INFnm","Fecal Swab","DNEG3_INFnm","Cyanobacteria",0.0046,0.0272,"keep"
"973","X9P277R2Dm3","DNEG3","P277","INFfeed","Fecal Swab","DNEG3_INFfeed","Actinobacteria",0.0054,0.0271,"keep"
"974","X9P273R2Dm3","DNEG3","P273","INFfeed","Fecal Swab","DNEG3_INFfeed","Tenericutes",0.0054,0.0271,"keep"
"975","X9P277R2Dm3","DNEG3","P277","INFfeed","Fecal Swab","DNEG3_INFfeed","Tenericutes",0.0054,0.0271,"keep"
"976","X9P281R2Dm3","DNEG3","P281","INFfeed","Fecal Swab","DNEG3_INFfeed","Actinobacteria",0.0054,0.027,"keep"
"977","X9P250R1Dm3","DNEG3","P250","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Epsilonbacteraeota",0.0046,0.0258,"keep"
"978","X9P250R1Dm3","DNEG3","P250","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Spirochaetes",0.0046,0.0258,"keep"
"979","X9P252R1Dm3","DNEG3","P252","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Spirochaetes",0.0046,0.0258,"keep"
"980","X9P247R1Dm3","DNEG3","P247","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Tenericutes",0.0047,0.0258,"keep"
"981","X9P247R1Dm3","DNEG3","P247","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Kiritimatiellaeota",0.0047,0.0258,"keep"
"982","X9P317R4D4","D4","P317","INFnm","Fecal or Fecal swab","D4_INFnm","Epsilonbacteraeota",0.0015,0.0257,"keep"
"983","X9P250R1D0","D0","P250","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Spirochaetes",0.0023,0.0256,"keep"
"984","X9P259R1Dm3","DNEG3","P259","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Spirochaetes",0.0046,0.0256,"keep"
"985","X9P301R3D0","D0","P301","INFinject","Fecal or Fecal swab","D0_INFinject","Proteobacteria",0.0031,0.0237,"keep"
"986","X9P291R3D0","D0","P291","INFinject","Fecal or Fecal swab","D0_INFinject","Epsilonbacteraeota",0.0031,0.0237,"keep"
"987","X9P305R3D0","D0","P305","INFinject","Fecal or Fecal swab","D0_INFinject","Actinobacteria",0.0031,0.0237,"keep"
"988","X9P301R3D0","D0","P301","INFinject","Fecal or Fecal swab","D0_INFinject","Spirochaetes",0.0031,0.0237,"keep"
"989","X9P311R4D7","D7","P311","INFnm","Fecal","D7_INFnm","Proteobacteria",0.0023,0.0235,"keep"
"990","X9P311R4D7","D7","P311","INFnm","Fecal","D7_INFnm","Spirochaetes",0.0023,0.0235,"keep"
"991","X9P311R4D7","D7","P311","INFnm","Fecal","D7_INFnm","Tenericutes",0.0023,0.0235,"keep"
"992","X9P311R4D7","D7","P311","INFnm","Fecal","D7_INFnm","Cyanobacteria",0.0023,0.0235,"keep"
"993","X9P276R2Dm3","DNEG3","P276","INFfeed","Fecal Swab","DNEG3_INFfeed","Tenericutes",0.0047,0.0233,"keep"
"994","X9P325R4D7","D7","P325","INFnm","Fecal","D7_INFnm","Bacteria_unclassified",0.0023,0.0233,"keep"
"995","X9P325R4D7","D7","P325","INFnm","Fecal","D7_INFnm","Verrucomicrobia",0.0023,0.0233,"keep"
"996","X9P267R2Dm3","DNEG3","P267","INFfeed","Fecal Swab","DNEG3_INFfeed","Epsilonbacteraeota",0.0046,0.0232,"keep"
"997","X9P294R3D7","D7","P294","INFinject","Fecal","D7_INFinject","Tenericutes",0.0023,0.0232,"keep"
"998","X9P273R2D7","D7","P273","INFfeed","Fecal","D7_INFfeed","Proteobacteria",0.0023,0.0231,"keep"
"999","X9P282R2D7","D7","P282","INFfeed","Fecal","D7_INFfeed","Proteobacteria",0.0023,0.0231,"keep"
"1000","X9P314R4D7","D7","P314","INFnm","Fecal","D7_INFnm","Proteobacteria",0.0023,0.0231,"keep"
"1001","X9P271R2Dm3","DNEG3","P271","INFfeed","Fecal Swab","DNEG3_INFfeed","Actinobacteria",0.0046,0.0231,"keep"
"1002","X9P275R2Dm3","DNEG3","P275","INFfeed","Fecal Swab","DNEG3_INFfeed","Actinobacteria",0.0046,0.0231,"keep"
"1003","X9P282R2Dm3","DNEG3","P282","INFfeed","Fecal Swab","DNEG3_INFfeed","Actinobacteria",0.0046,0.0231,"keep"
"1004","X9P291R3D7","D7","P291","INFinject","Fecal or Fecal swab","D7_INFinject","Spirochaetes",0.0023,0.0231,"keep"
"1005","X9P295R3D7","D7","P295","INFinject","Fecal","D7_INFinject","Spirochaetes",0.0023,0.0231,"keep"
"1006","X9P303R3D7","D7","P303","INFinject","Fecal or Fecal swab","D7_INFinject","Spirochaetes",0.0023,0.0231,"keep"
"1007","X9P315R4D7","D7","P315","INFnm","Fecal","D7_INFnm","Spirochaetes",0.0023,0.0231,"keep"
"1008","X9P312R4D7","D7","P312","INFnm","Fecal","D7_INFnm","Tenericutes",0.0023,0.0231,"keep"
"1009","X9P313R4D7","D7","P313","INFnm","Fecal","D7_INFnm","Tenericutes",0.0023,0.0231,"keep"
"1010","X9P315R4D7","D7","P315","INFnm","Fecal","D7_INFnm","Tenericutes",0.0023,0.0231,"keep"
"1011","X9P321R4D7","D7","P321","INFnm","Fecal","D7_INFnm","Bacteria_unclassified",0.0023,0.0231,"keep"
"1012","X9P275R2Dm3","DNEG3","P275","INFfeed","Fecal Swab","DNEG3_INFfeed","Planctomycetes",0.0046,0.0231,"keep"
"1013","X9P303R3D7","D7","P303","INFinject","Fecal or Fecal swab","D7_INFinject","Planctomycetes",0.0023,0.0231,"keep"
"1014","X9P271R2D7","D7","P271","INFfeed","Fecal","D7_INFfeed","Cyanobacteria",0.0023,0.0231,"keep"
"1015","X9P315R4D7","D7","P315","INFnm","Fecal","D7_INFnm","Cyanobacteria",0.0023,0.0231,"keep"
"1016","X9P307R4Dm3","DNEG3","P307","INFnm","Fecal Swab","DNEG3_INFnm","Planctomycetes",0.0039,0.0229,"keep"
"1017","X9P311R4Dm3","DNEG3","P311","INFnm","Fecal Swab","DNEG3_INFnm","Actinobacteria",0.0039,0.0228,"keep"
"1018","X9P319R4Dm3","DNEG3","P319","INFnm","Fecal Swab","DNEG3_INFnm","Tenericutes",0.0039,0.0228,"keep"
"1019","X9P302R3Dm3","DNEG3","P302","INFinject","Fecal Swab","DNEG3_INFinject","Bacteria_unclassified",0.0039,0.0228,"keep"
